編號,車位類別,車位價格,車位面積平方公尺
RPUNMLKKNHMFFCF18CA,坡道平面,0,29.08
RPUNMLKKNHMFFCF18CA,坡道平面,0,29.08
RPUNMLKKNHMFFCF18CA,坡道平面,0,29.08
RPVNMLKKNHMFFCF28CA,坡道平面,0,29.08
RPVNMLKKNHMFFCF28CA,坡道平面,0,29.08
RPPQMLQLNHMFFBF58CA,坡道平面,0,37.34
RPXQMLNLNHMFFBF09CA,坡道平面,1700000,37.17
RPUQMLOLNHMFFBF88CA,坡道平面,1700000,37.17
RPWNMLPKNHMFFBF78CA,坡道平面,0,29.85
RPWNMLPKNHMFFBF78CA,坡道平面,0,29.85
RPVQMLKKNHMFFBF48CA,坡道平面,0,19.87
RPVQMLKKNHMFFBF48CA,坡道平面,0,19.87
RPPOMLTJNHMFFBF48CA,坡道平面,1280000,26.53
RPSOMLQKNHMFFBF58CA,坡道平面,0,21.12
RPVOMLQKNHMFFBF88CA,坡道平面,0,27.18
RPXOMLQKNHMFFBF09CA,坡道平面,0,27.18
RPOQMLRKNHMFFBF48CA,坡道平面,0,
RPSPMLSKNHMFFBF88CA,坡道平面,0,34.08
RPSPMLSKNHMFFBF88CA,坡道平面,0,34.08
RPSPMLSKNHMFFBF88CA,坡道平面,0,34.08
RPSPMLSKNHMFFBF88CA,坡道平面,0,34.08
RPSPMLSKNHMFFBF88CA,坡道平面,0,34.08
RPSPMLSKNHMFFBF88CA,坡道平面,0,34.08
RPSPMLSKNHMFFBF88CA,坡道平面,0,34.08
RPRNMLLLNHMFFBF97CA,坡道平面,0,15.77
RPRNMLLLNHMFFBF97CA,坡道平面,0,15.77
RPSTMLSJNHMFFBF56CA,坡道平面,0,19.18
RPVRMLPJNHMFFBF98CA,坡道平面,0,
RPTOMLTJNHMFFBF88CA,坡道平面,0,39.18
RPOPMLSKNHMFFAF38CA,坡道平面,0,30.47
RPOPMLSKNHMFFAF38CA,坡道平面,0,30.47
RPSOMLSJNHMFFAF58CA,坡道平面,1700000,33.05
RPWOMLSJNHMFFAF98CA,坡道平面,1800000,33.05
RPXOMLSJNHMFFAF09CA,坡道平面,1800000,33.05
RPPPMLPJNHMFFAF08CA,坡道平面,2000000,44.59
RPSOMLLKNHMFFAF97CA,坡道平面,0,35.73
RPRNMLMKNHMFFAF87CA,坡道平面,1830000,32.19
RPXNMLTJNHMFFEF86CA,坡道平面,1100000,29.20
RPQRMLTJNHMFFEF56CA,坡道平面,0,21.04
RPPOMLTJNHMFFEF78CA,坡道平面,1100000,29.20
RPSOMLTJNHMFFEF09CA,坡道平面,1100000,29.20
RPUOMLTJNHMFFEF66CA,坡道平面,1100000,27.60
RPWOMLTJNHMFFEF86CA,坡道平面,1100000,27.60
RPPPMLTJNHMFFEF88CA,坡道平面,1200000,29.20
RPRPMLTJNHMFFEF09CA,坡道平面,0,31.81
RPWNMLSJNHMFFEF66CA,坡道平面,250000,42.42
RPQNMLTJNHMFFEF78CA,坡道平面,0,
RPQOMLMLNHMFFCF18CA,坡道平面,1850000,16.02
RPSOMLMLNHMFFCF38CA,坡道平面,2100000,18.37
RPXNMLPLNHMFFCF09CA,坡道平面,2000000,18.37
RPTPMLSJNHMFFDF09CA,坡道平面,1450000,32.98
RPTOMLSJNHMFFDF98CA,坡道機械,320000,24.63
RPSSMLQJOHMFFEF66CA,坡道平面,0,33.13
RPSSMLQJOHMFFEF66CA,坡道平面,0,33.13
RPSPMLPJOHMFFEF88CA,坡道平面,1500000,32.47
RPTPMLQJOHMFFEF09CA,坡道平面,1460000,42.05
RPQNMLPKNHMFFEF48CA,坡道平面,0,25.12
RPQNMLPKNHMFFEF48CA,坡道平面,0,25.12
RPQRMLOLNHMFFEF88CA,坡道平面,0,31.81
RPOPMLNLNHMFFEF38CA,坡道平面,1250000,29.61
RPQRMLRKNHMFFEF09CA,坡道平面,1100000,27.60
RPPNMLTJNHMFFGF88CA,坡道機械,0,25.30
RPVOMLQKNHMFFGF76CA,坡道平面,0,29.92
RPUNMLKKNHMFFBF28EA,坡道平面,1700000,29.89
RPTNMLTJNHMFFBF98EA,坡道平面,1750000,26.60
RPVOMLMKNHMFFAF58EA,坡道平面,1800000,42.16
RPPNMLKLNHMFFIF48DA,坡道平面,1200000,29.64
RPUNMLLKNHMFFBF38EA,坡道平面,1750000,29.89
RPVNMLLKNHMFFBF48EA,坡道平面,1750000,29.89
RPRSMLQKNHMFFBF09EA,坡道平面,2200000,35.95
RPVNMLRKNHMFFBF09EA,坡道平面,0,
RPQOMLQJOHMFFGF88CA,坡道平面,0,32.30
RPQOMLQJOHMFFGF88CA,坡道平面,0,32.30
RPUOMLSJNHMFFHF86CA,坡道平面,1850000,36.91
RPSSMLRKNHMFFHF07CA,坡道平面,2200000,36.14
RPTSMLRKNHMFFHF17CA,坡道平面,2200000,36.14
RPUSMLRKNHMFFHF27CA,坡道平面,2300000,36.14
RPVNMLRKNHMFFHF86CA,坡道平面,0,
RPPPMLMKNHMFFHF58CA,坡道平面,2180000,39.90
RPQPMLMKNHMFFHF68CA,坡道平面,0,
RPUOMLQKNHMFFHF76CA,坡道平面,0,38.28
RPUOMLSJNHMFFIF96CA,坡道平面,0,
RPUNMLSJNHMFFIF86CA,坡道平面,0,39.03
RPTNMLPKNHMFFIF56CA,坡道平面,1500000,39.49
RPTNMLPKNHMFFIF56CA,坡道平面,1500000,39.49
RPSNMLTJNHMFFIF76CA,坡道平面,0,15.64
RPVNMLTJNHMFFIF07CA,坡道平面,0,38.32
RPQNMLKKNHMFFIF38CA,坡道平面,0,36.93
RPUNMLSJOHMFFCF09DA,坡道平面,0,23.73
RPWNMLSJOHMFFCF66DA,坡道平面,2700000,23.73
RPUQMLTJNHMFFEF96DA,坡道機械,1000000,19.46
RPUQMLTJNHMFFIF37DA,坡道平面,1200000,
RPQNMLOKNHMFFCF28DA,坡道平面,1500000,42.09
RPTPMLNKNHMFFBF58DA,坡道平面,1500000,38.35
RPQOMLKKNHMFFBF87DA,坡道平面,2200000,39.41
RPWQMLMKNHMFFBF88DA,坡道平面,1500000,
RPRNMLKLNHMFFAF87DA,坡道平面,1500000,
RPUPMLKKNHMFFCF48DA,塔式車位,1300000,16.20
RPVPMLKKNHMFFCF58DA,坡道機械,1500000,
RPQNMLNKNHMFFCF18DA,坡道平面,1800000,26.42
RPTNMLNKNHMFFCF48DA,坡道平面,2000000,24.42
RPRPMLTJNHMFFGF76DA,坡道機械,1800000,36.05
RPPNMLRKNHMFFGF88DA,坡道平面,2000000,47.15
RPRPMLQKNHMFFEF98DA,坡道平面,1200000,39.02
RPXNMLTJNHMFFIF27CA,坡道平面,0,34.77
RPXNMLTJNHMFFIF27CA,坡道平面,0,40.51
RPPNMLPJNHMFFCF38CD,坡道機械,800000,20.74
RPOPMLMLOHMFFIF98EA,坡道平面,0,25.70
RPTPMLSJNHMFFAF98EA,坡道平面,0,25.49
RPTPMLSJNHMFFAF98EA,坡道平面,0,25.49
RPXOMLSKNHMFFGF17CA,坡道平面,0,19.21
RPPPMLSJNHMFFGF98CA,坡道平面,1500000,26.18
RPROMLSJOHMFFEF98CA,坡道機械,0,21.35
RPXPMLTJOHMFFEF17CA,坡道平面,1450000,26.17
RPXPMLTJOHMFFEF17CA,坡道平面,1450000,26.17
RPRPMLMJOHMFFEF48CA,坡道平面,1800000,34.54
RPSPMLMJOHMFFEF58CA,坡道平面,1800000,36.64
RPOOMLNJOHMFFEF18CA,坡道平面,1350000,24.20
RPOOMLNJOHMFFEF18CA,坡道平面,1350000,24.20
RPRNMLRJOHMFFFF88CA,一樓平面,1500000,24.00
RPPOMLSKNHMFFDF68CA,坡道平面,0,24.75
RPTOMLNLNHMFFDF68CA,坡道平面,2000000,37.10
SPTOMLNLNHMFFDF78CA,坡道平面,2000000,37.10
TPTOMLNLNHMFFDF88CA,坡道平面,2000000,37.10
UPTOMLNLNHMFFDF98CA,坡道平面,2100000,37.10
VPTOMLNLNHMFFDF09CA,坡道平面,2100000,37.10
WPTOMLNLNHMFFDF56CA,坡道平面,2000000,37.10
RPTNMLSKNHMFFDF98CA,坡道平面,1200000,41.32
RPSPMLTJNHMFFDF09CA,坡道平面,0,
RPTPMLTJNHMFFDF56CA,坡道機械,0,
RPOPMLMJOHMFFCF97CA,坡道平面,0,38.89
RPPPMLMJOHMFFCF08CA,坡道平面,0,45.09
RPRPMLMJOHMFFCF28CA,坡道平面,0,38.89
RPQNMLLLOHMFFCF08CA,坡道平面,0,26.08
RPPOMLMLOHMFFCF18CA,坡道平面,0,
RPSPMLSJNHMFFEF09CA,坡道平面,0,30.04
RPTPMLSJNHMFFEF56CA,坡道平面,0,30.04
RPUPMLSJNHMFFEF66CA,坡道平面,0,30.04
RPSPMLTJNHMFFEF56CA,坡道平面,1100000,27.60
RPOOMLTJNHMFFEF68CA,坡道平面,1600000,33.39
RPPOMLQLNHMFFDF58CA,坡道機械,0,17.06
RPRNMLPKOHMFFDF58CA,坡道機械,480000,21.35
RPRNMLPKOHMFFDF58CA,坡道機械,480000,21.35
RPQQMLQKNHMFFAF48CA,坡道平面,0,16.49
RPVOMLTJNHMFFAF98CA,升降機械,0,20.53
RPTQMLSJNHMFFAF88CA,坡道平面,1800000,28.75
RPTOMLKKNHMFFAF97CA,坡道平面,0,31.70
RPTOMLKKNHMFFAF97CA,坡道平面,0,31.70
RPWRMLTJNHMFFBF86CA,坡道機械,0,19.89
RPWRMLTJNHMFFBF86CA,坡道機械,0,19.89
SPWRMLTJNHMFFBF96CA,坡道平面,1800000,39.78
RPXRMLTJNHMFFBF96CA,坡道平面,1500000,39.78
RPPSMLTJNHMFFBF88CA,坡道平面,1600000,39.78
RPRSMLTJNHMFFBF09CA,坡道平面,1800000,39.78
RPTSMLTJNHMFFBF66CA,坡道平面,1700000,39.78
RPXTMLSJNHMFFBF07CA,坡道平面,1250000,21.84
RPXTMLSJNHMFFBF07CA,坡道平面,1250000,21.84
RPOUMLSJNHMFFBF88CA,坡道平面,0,
RPRVMLSKNHMFFBF76CA,坡道平面,0,
RPTPMLRKNHMFFBF88CA,坡道平面,0,
RPVPMLQKNHMFFBF98CA,坡道平面,0,
RPVQMLQKNHMFFBF09CA,坡道平面,0,24.78
RPXQMLOLNHMFFBF56CA,升降機械,1000000,11.30
RPTSMLOLNHMFFBF98CA,升降機械,1000000,11.30
RPSPMLQLNHMFFBF78CA,升降機械,1000000,11.30
RPURMLQLNHMFFBF56CA,坡道平面,1450000,29.55
RPUOMLLMNHMFFBF48CA,坡道平面,1925000,33.30
RPUOMLLMNHMFFBF48CA,坡道平面,1925000,33.30
RPVOMLLMNHMFFBF58CA,坡道平面,1900000,33.30
RPWOMLLMNHMFFBF68CA,坡道平面,1900000,33.30
RPWOMLLJOHMFFBF48CA,坡道平面,0,
RPSQMLPLNHMFFBF78CA,坡道平面,1100000,31.48
RPOPMLPJOHMFFBF18CA,坡道平面,2000000,32.64
RPPRMLRJOHMFFBF68CA,坡道平面,1200000,26.52
RPXRMLRJOHMFFBF86CA,坡道平面,1400000,33.20
RPSPMLKKNHMFFCF18CA,坡道平面,0,25.01
RPTPMLKKNHMFFCF28CA,升降機械,0,22.32
RPPNMLLJOHMFFBF67CA,坡道平面,2000000,32.81
RPWNMLLJOHMFFBF38CA,坡道平面,0,36.93
RPWNMLLJOHMFFBF38CA,坡道平面,0,36.93
RPUNMLRLNHMFFBF88CA,坡道平面,0,42.83
RPTRMLPLNHMFFBF98CA,坡道平面,0,36.99
RPURMLPLNHMFFBF09CA,坡道平面,0,31.92
RPVRMLPLNHMFFBF56CA,坡道平面,0,31.92
RPWRMLPLNHMFFBF66CA,坡道平面,0,36.99
RPXRMLPLNHMFFBF76CA,坡道平面,0,36.99
RPXNMLPLNHMFFBF98CA,坡道平面,0,26.75
RPQOMLPLNHMFFBF38CA,坡道平面,0,31.45
RPPOMLLKNHMFFBF77CA,坡道平面,0,
RPSNMLRKNHMFFBF58CA,坡道平面,0,29.18
RPSNMLRKNHMFFBF58CA,坡道平面,0,29.18
RPTNMLSKNHMFFBF78CA,坡道平面,1600000,29.07
RPUNMLSKNHMFFBF88CA,坡道平面,1700000,29.07
RPSOMLSKNHMFFBF78CA,坡道平面,1850000,36.01
RPWOMLSKNHMFFBF56CA,坡道平面,2000000,36.01
RPOPMLMLNHMFFBF97CA,坡道平面,2050000,34.31
RPPPMLMLNHMFFBF08CA,坡道平面,0,41.32
RPPPMLMLNHMFFBF08CA,坡道平面,0,41.32
RPWNMLMLNHMFFBF58CA,坡道平面,0,41.32
RPWNMLMLNHMFFBF58CA,坡道平面,0,41.32
RPOOMLTJNHMFFBF38CA,坡道平面,0,
RPVTMLTJNHMFFBF96CA,坡道平面,0,
RPQPMLKKNHMFFBF87CA,坡道平面,2250000,43.36
RPSPMLKKNHMFFBF08CA,坡道機械,0,
RPXOMLRJOHMFFAF09CA,坡道平面,2950000,25.38
RPVPMLQKNHMFFAF88CA,坡道機械,0,25.41
RPOOMLPKOHMFFDF38CA,坡道平面,0,
RPRPMLRKNHMFFDF88CA,坡道平面,0,
RPSOMLQLNHMFFDF88CA,坡道平面,2200000,24.33
RPTOMLQLNHMFFDF98CA,坡道平面,2100000,24.33
RPVOMLPLNHMFFDF09CA,坡道平面,2000000,23.03
RPXPMLLJOHMFFDF88CA,坡道平面,2250000,27.22
RPOQMLLJOHMFFDF08CA,坡道平面,2100000,27.22
RPPQMLLJOHMFFDF18CA,坡道平面,2150000,27.22
RPQQMLLJOHMFFDF28CA,坡道平面,2100000,27.22
RPRQMLLJOHMFFDF38CA,坡道平面,2150000,24.33
RPQOMLLKNHMFFEF18CA,坡道平面,1400000,29.46
RPOPMLKKNHMFFEF97CA,坡道平面,1450000,31.66
RPOOMLMKNHMFFDF97CA,一樓平面,0,35.86
RPTNMLRKNHMFFDF88CA,坡道平面,0,19.82
RPVNMLRKNHMFFDF09CA,坡道平面,0,23.03
RPXNMLRKNHMFFDF66CA,坡道平面,0,23.03
RPUOMLTKNHMFFDF66CA,坡道平面,0,
RPOPMLTKNHMFFDF78CA,坡道平面,2300000,15.52
RPTOMLLLNHMFFDF48CA,坡道平面,0,48.61
RPROMLPLNHMFFDF68CA,坡道平面,2100000,23.03
RPSOMLPLNHMFFDF78CA,坡道平面,1900000,23.03
RPTOMLPJOHMFFEF88CA,坡道平面,0,34.82
RPORMLTJOHMFFEF09CA,坡道平面,0,31.83
RPORMLTJOHMFFEF09CA,坡道平面,0,31.83
RPUOMLMLNHMFFEF78CA,坡道平面,0,31.66
RPXPMLMKNHMFFEF09CA,坡道平面,1400000,42.94
RPVPMLMKNHMFFEF88CA,坡道平面,1400000,42.94
RPOOMLPKNHMFFEF38CA,坡道平面,1450000,31.45
RPQOMLPKNHMFFEF58CA,坡道平面,1350000,30.36
RPROMLPKNHMFFEF68CA,坡道平面,1450000,30.36
RPTNMLPKNHMFFEF78CA,坡道平面,1550000,31.45
RPUNMLPKNHMFFEF88CA,坡道平面,1550000,31.45
RPVNMLPKNHMFFEF98CA,坡道平面,0,31.45
RPVNMLPKNHMFFEF98CA,坡道平面,0,31.45
RPSRMLRKNHMFFEF66CA,坡道平面,0,
RPRNMLQKNHMFFGF88CA,坡道平面,0,24.77
RPRNMLQKNHMFFGF88CA,坡道平面,0,24.77
RPUOMLRKNHMFFGF76CA,升降機械,0,
RPSPMLQLNHMFFGF66CA,坡道平面,0,44.40
RPOOMLQLNHMFFGF78CA,坡道平面,0,23.39
RPPOMLQLNHMFFGF88CA,坡道平面,0,23.39
RPVPMLLLOHMFFAF78EA,升降機械,0,18.20
RPTPMLPKNHMFFIF86DA,坡道平面,1200000,30.05
RPWQMLTJOHMFFEF37EA,坡道平面,0,
RPPPMLTKNHMFFGF76EA,坡道平面,0,24.90
RPPPMLTKNHMFFGF76EA,坡道平面,0,24.90
RPQPMLTKNHMFFGF86EA,坡道平面,0,24.90
RPXPMLKKNHMFFHF56CA,坡道平面,0,
RPWOMLKKNHMFFHF98CA,坡道平面,1800000,31.51
RPPOMLTJNHMFFHF09CA,坡道平面,0,
RPPNMLRKNHMFFHF88CA,坡道機械,800000,22.30
RPTNMLPKNHMFFHF09CA,坡道平面,0,54.36
RPPPMLQKNHMFFHF98CA,坡道平面,2700000,31.32
RPQPMLQKNHMFFHF09CA,坡道平面,2800000,31.32
RPRPMLQKNHMFFHF56CA,坡道平面,2700000,31.32
RPRPMLQKNHMFFHF56CA,坡道平面,2800000,31.32
RPSPMLQKNHMFFHF66CA,坡道平面,2300000,31.32
RPRNMLLKNHMFFIF58CA,升降機械,600000,11.58
RPPOMLSKNHMFFIF56CA,坡道平面,0,35.24
RPTOMLPKNHMFFIF66CA,坡道機械,800000,7.03
RPTOMLQKNHMFFIF76CA,坡道平面,0,34.77
RPTOMLQKNHMFFIF76CA,坡道平面,0,34.77
RPUNMLRKNHMFFIF86CA,升降機械,0,
RPRNMLTLNHMFFIF86CA,坡道平面,1600000,24.13
RPTNMLTLNHMFFIF07CA,升降平面,1200000,24.13
RPUNMLTLNHMFFIF17CA,升降平面,1200000,24.13
RPVNMLTLNHMFFIF27CA,坡道平面,1600000,24.13
RPWNMLTLNHMFFIF37CA,坡道平面,1600000,24.13
RPXNMLTLNHMFFIF47CA,升降平面,1200000,24.13
RPOOMLTLNHMFFIF66CA,升降平面,1200000,24.13
RPPOMLTLNHMFFIF76CA,升降平面,1200000,24.13
RPQOMLTLNHMFFIF86CA,升降平面,1200000,24.13
RPROMLTLNHMFFIF96CA,坡道平面,1600000,24.13
RPSOMLTLNHMFFIF07CA,坡道平面,1600000,24.13
RPTOMLTLNHMFFIF17CA,升降平面,1200000,24.13
RPUOMLTLNHMFFIF27CA,升降平面,1200000,24.13
RPXOMLTLNHMFFIF57CA,坡道平面,1600000,24.13
RPOPMLTLNHMFFIF76CA,坡道平面,1600000,24.13
RPRPMLTLNHMFFIF07CA,升降平面,1200000,24.13
RPSPMLTLNHMFFIF17CA,升降平面,1200000,24.13
RPUPMLTLNHMFFIF37CA,坡道平面,1600000,24.13
RPURMLRKNHMFFEF96DA,坡道機械,800000,11.73
RPQPMLQKNHMFFEF88DA,坡道平面,1200000,28.89
RPPNMLOKNHMFFDF28DA,坡道平面,0,
RPSPMLTJNHMFFGF86DA,坡道平面,1700000,25.02
RPSPMLTJNHMFFGF86DA,坡道平面,1700000,25.02
RPOPMLTJNHMFFGF09DA,坡道機械,1600000,38.09
RPQNMLNKNHMFFHF68DA,坡道平面,1800000,33.34
RPPRMLTJNHMFFIF96DA,坡道平面,1400000,34.77
RPQOMLTJNHMFFIF76DA,坡道平面,0,39.03
RPROMLTJNHMFFIF86DA,坡道平面,0,33.20
RPORMLSKNHMFFBF78DA,坡道平面,1150000,33.84
RPOPMLPKNHMFFAF18DA,坡道平面,1300000,35.27
RPUQMLPKNHMFFAF88DA,坡道機械,1300000,8.75
RPPNMLNKNHMFFBF97DA,坡道平面,1190000,33.84
RPQNMLNKNHMFFBF08DA,坡道平面,1200000,33.84
RPSNMLNKNHMFFBF28DA,坡道平面,1750000,33.84
RPOQMLLKNHMFFBF97DA,坡道平面,1800000,23.75
RPVPMLMKNHMFFBF68DA,坡道平面,1900000,
RPXPMLNKNHMFFBF98DA,坡道平面,1700000,
RPTNMLNKNHMFFBF38DA,坡道平面,1700000,33.84
RPUNMLNKNHMFFBF48DA,坡道平面,1300000,33.84
RPVNMLNKNHMFFBF58DA,坡道平面,1800000,33.84
RPWNMLNKNHMFFBF68DA,坡道平面,1090000,33.84
RPXNMLNKNHMFFBF78DA,坡道平面,1190000,33.84
RPOOMLNKNHMFFBF97DA,坡道平面,1700000,33.84
RPPOMLNKNHMFFBF08DA,坡道平面,1750000,33.84
RPROMLNKNHMFFBF28DA,坡道平面,1190000,33.84
RPSOMLNKNHMFFBF38DA,坡道平面,1750000,33.84
RPTOMLNKNHMFFBF48DA,坡道平面,1850000,33.84
RPVOMLNKNHMFFBF68DA,坡道平面,1800000,33.84
RPTNMLOKNHMFFBF48DA,坡道平面,1700000,14.60
RPWPMLSKNHMFFBF76DA,坡道平面,1250000,33.84
RPPNMLOKNHMFFCF18DA,坡道平面,2000000,34.84
RPPNMLOKNHMFFCF18DA,坡道平面,2000000,34.84
RPTNMLLKNHMFFCF28DA,升降機械,0,22.52
RPRPMLKKNHMFFEF38DA,坡道平面,1100000,36.52
RPSPMLKKNHMFFEF48DA,坡道平面,1400000,36.52
RPTPMLKKNHMFFEF58DA,坡道平面,1100000,31.77
RPUPMLKKNHMFFEF68DA,坡道平面,1100000,36.52
RPVPMLKKNHMFFEF78DA,坡道平面,1100000,36.52
RPWPMLKKNHMFFEF88DA,坡道平面,1200000,36.52
RPXPMLKKNHMFFEF98DA,坡道平面,1200000,36.52
RPOQMLKKNHMFFEF18DA,坡道平面,1400000,36.52
RPSQMLTKNHMFFEF86DA,坡道平面,1300000,33.53
RPSOMLOLNHMFFIF56CA,坡道平面,1200000,46.15
RPWOMLRKNHMFFIF17CA,升降平面,0,13.42
RPSOMLLJOHMFFHF68CA,坡道機械,0,
RPPNMLMJOHMFFHF38CA,坡道平面,2200000,30.30
RPVOMLPKNHMFFHF76CA,升降平面,0,31.64
RPPNMLLKNHMFFIF58EA,坡道平面,0,
RPUQMLMKOHMFFEF56EA,坡道平面,280000,42.42
RPUOMLNKOHMFFEF09EA,坡道平面,0,34.98
RPUQMLKKNHMFFEF88EA,坡道平面,0,
RPXOMLNKOHMFFEF76EA,其他,0,12.94
RPPOMLLLOHMFFAF08EA,坡道平面,1700000,26.43
RPWNMLQKNHMFFGF76CA,坡道平面,2000000,28.65
RPWNMLQKNHMFFGF76CA,坡道平面,2000000,28.65
RPTNMLRKNHMFFGF56CA,坡道平面,0,33.85
RPTNMLRKNHMFFGF56CA,坡道平面,0,33.85
RPROMLMKNHMFFGF58CA,坡道平面,2100000,30.00
RPTOMLMKNHMFFGF78CA,坡道平面,2300000,32.09
RPUNMLLKNHMFFGF68CA,坡道平面,1850000,31.17
RPUQMLMKNHMFFEF88CA,坡道平面,0,31.91
RPTPMLPKNHMFFEF98CA,坡道平面,0,24.56
RPUPMLPKNHMFFEF09CA,坡道平面,0,25.12
RPWQMLSKNHMFFEF07CA,坡道平面,0,32.49
RPXRMLQJOHMFFEF07CA,坡道平面,1800000,32.50
RPOQMLRJOHMFFEF78CA,坡道平面,1250000,29.61
RPWOMLNJOHMFFEF98CA,坡道平面,0,31.81
RPPPMLNJOHMFFEF38CA,坡道平面,0,31.81
RPPPMLNJOHMFFEF38CA,坡道平面,0,31.81
RPQPMLNJOHMFFEF48CA,坡道平面,0,31.81
RPQPMLRKNHMFFDF78CA,坡道平面,0,30.72
RPUNMLPKNHMFFDF78CA,坡道平面,0,
RPRNMLPKNHMFFCF38CA,坡道平面,1800000,63.89
RPOPMLMKNHMFFCF97CA,升降平面,0,37.78
RPVNMLLKNHMFFEF58CA,坡道平面,1200000,44.89
RPWNMLLKNHMFFEF68CA,坡道平面,0,30.04
RPXNMLLKNHMFFEF78CA,坡道平面,1400000,23.31
RPOOMLLKNHMFFEF97CA,坡道平面,1400000,21.24
RPSOMLLKNHMFFEF38CA,坡道平面,1400000,24.79
RPUOMLLKNHMFFEF58CA,坡道平面,1500000,24.79
RPXOMLLKNHMFFEF88CA,坡道平面,0,
RPVQMLNLNHMFFDF09CA,坡道平面,1560000,44.27
RPXQMLLKNHMFFAF68CA,坡道平面,1800000,33.43
RPXOMLNKNHMFFAF68CA,坡道機械,0,34.16
RPVOMLLKNHMFFAF28CA,坡道平面,0,32.39
RPRPMLLKNHMFFAF97CA,坡道平面,1700000,24.03
RPVNMLLKNHMFFAF18CA,坡道平面,1700000,33.05
RPWNMLLKNHMFFAF28CA,坡道平面,1700000,33.05
RPUNMLOLNHMFFAF48CA,坡道平面,1600000,39.69
RPVOMLSKNHMFFAF98CA,坡道平面,0,26.46
RPXOMLSKNHMFFAF56CA,坡道平面,0,
RPVPMLSKNHMFFAF09CA,一樓平面,0,
RPRQMLKKNHMFFBF08CA,坡道平面,0,31.45
RPPQMLSKNHMFFBF68CA,坡道平面,0,30.86
RPPQMLSKNHMFFBF68CA,坡道平面,0,30.86
RPVOMLNLNHMFFBF68CA,坡道平面,0,33.76
RPVNMLSKNHMFFBF98CA,坡道平面,1600000,29.07
RPWNMLSKNHMFFBF09CA,坡道平面,1600000,29.07
RPVSMLPKNHMFFBF56CA,坡道平面,0,35.25
RPVNMLQKNHMFFBF78CA,坡道平面,0,45.57
RPVPMLLKNHMFFBF48CA,坡道平面,0,
RPVPMLLKNHMFFBF48CA,坡道平面,0,
RPUNMLMKNHMFFBF28CA,坡道機械,0,
RPSOMLOLNHMFFBF48CA,坡道平面,0,31.16
RPSNMLNJOHMFFBF18CA,坡道機械,0,
RPXOMLQJOHMFFBF09CA,坡道平面,0,26.55
RPROMLMJOHMFFBF08CA,坡道平面,2300000,38.80
RPWOMLMJOHMFFBF58CA,坡道平面,0,
RPPOMLLJOHMFFBF77CA,坡道平面,0,41.78
RPVPMLOLNHMFFBF88CA,坡道平面,0,
RPRQMLPLNHMFFBF68CA,坡道平面,1100000,31.48
RPVNMLMKNHMFFBF38CA,坡道平面,0,
RPRNMLMKNHMFFBF97CA,坡道平面,0,
RPXOMLMKNHMFFBF68CA,坡道機械,0,
RPPOMLPKNHMFFBF18CA,坡道平面,1900000,33.38
RPPOMLPKNHMFFBF18CA,坡道平面,1150000,31.32
RPPNMLMKNHMFFBF77CA,坡道平面,0,
RPUQMLLKNHMFFBF48CA,坡道平面,0,
RPXQMLQKNHMFFBF66CA,升降平面,0,24.78
RPPRMLQKNHMFFBF58CA,坡道平面,0,25.09
RPPTMLQKNHMFFBF78CA,坡道平面,0,24.00
RPSNMLLLNHMFFBF08CA,坡道平面,0,15.77
RPSNMLLLNHMFFBF08CA,坡道平面,0,15.77
RPOOMLSKNHMFFAF28CA,坡道平面,0,24.71
RPXOMLTKNHMFFAF66CA,坡道平面,0,
RPUQMLMLNHMFFAF58CA,坡道平面,0,26.45
RPQRMLRJOHMFFAF68CA,坡道平面,0,14.92
RPPRMLLKNHMFFAF97CA,坡道平面,1800000,28.75
RPVNMLMKNHMFFAF28CA,坡道平面,2300000,26.73
RPRPMLMKNHMFFAF08CA,坡道平面,0,34.26
RPUOMLSJOHMFFDF56CA,坡道平面,0,
RPUPMLPLNHMFFDF09CA,坡道機械,0,
RPSNMLOJOHMFFCF38CA,坡道平面,1700000,31.69
RPWNMLOJOHMFFCF78CA,坡道平面,1600000,29.75
RPXNMLOJOHMFFCF88CA,坡道平面,1500000,29.75
RPXNMLOJOHMFFCF88CA,坡道平面,1500000,29.75
RPOPMLPKNHMFFCF28CA,坡道平面,0,34.37
RPOPMLPKNHMFFCF28CA,坡道平面,0,34.37
RPOOMLPKNHMFFCF18CA,坡道平面,0,
RPSNMLPKNHMFFCF48CA,坡道平面,1800000,63.89
RPTNMLMLNHMFFCF38CA,坡道平面,0,43.89
RPRNMLPKNHMFFDF48CA,坡道平面,1550000,32.98
RPQNMLKLNHMFFFF18CA,升降平面,1000000,32.85
RPTNMLNJOHMFFEF58CA,坡道平面,1350000,24.20
RPQPMLRJOHMFFEF88CA,坡道平面,0,27.17
RPSQMLSKNHMFFEF66CA,坡道平面,1200000,35.17
RPUQMLSKNHMFFEF86CA,坡道平面,1000000,32.78
RPVQMLSKNHMFFEF96CA,坡道平面,1100000,32.78
RPOOMLQKNHMFFEF48CA,坡道機械,550000,16.88
RPORMLRKNHMFFEF88CA,坡道平面,0,34.83
RPVNMLMKNHMFFGF88CA,坡道平面,0,41.90
RPRPMLQKNHMFFGF09CA,坡道平面,0,31.25
RPUOMLTKNHMFFGF96CA,升降機械,0,8.05
RPSPMLSKNHMFFGF76CA,升降平面,1200000,38.90
