¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤j¤¤¤G¸ô541~570¸¹,16.4,¦í,,,1060330,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1030528,175.82999999999998,3,2,2,¦³,µL,11380000,64722,©Y¹D¥­­±,0.0,0,,RPTNMLSJNHMFFEE88CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤j¤¤¤G¸ô571~600¸¹,15.45,¦í,,,1060329,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1030528,168.25,3,2,2,¦³,µL,10810000,64250,©Y¹D¥­­±,0.0,0,,RPUNMLSJNHMFFEE98CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï«á«l¤¤µó132«Ñ1~30¸¹,118.44,¦í,,,1060405,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050628,244.05,5,2,4,¦³,µL,14000000,57365,,0.0,0,,RPQNMLPKNHMFFEE38CA
¾ôÀY°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¾ôÀY°Ï¨½ªLªF¸ô¤½¸ô«Ñ35§Ë1~30¸¹,85.22,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060421,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851101,190.59,4,2,3,¦³,µL,6000000,31481,,0.0,0,,RPPNMLOJNHMFFFE18CA
¿P±_°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¿P±_°Ï»ñºX¸ô1~30¸¹,99.31,¦í,,,1060328,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0911021,197.84,4,2,3,¦³,µL,7400000,37404,,0.0,0,,RPWNMLOJNHMFFFE88CA
±ê©x°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«±ê©x°Ï¤¤±[¸ô148«Ñ31~60¸¹,103.23,¦í,,,1060326,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0700107,119.36,4,2,2,¦³,µL,2000000,16756,,0.0,0,«æ¶R«æ½æ¡C§t¼W«Ø¥¼µn°O«Øª«¡C,RPTNMLSJNHMFFFE98CA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï·s¼Öµó56«Ñ1~30¸¹,72.0,¦í,,,1060415,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0831123,210.12,6,1,4,¦³,µL,7500000,35694,,0.0,0,,RPPOMLPJNHMFFFE38CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤g®w¸ô71«Ñ1~30¸¹,103.15,¦í,,,1060321,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,0970908,177.11,4,2,3,¦³,¦³,10700000,60414,,0.0,0,,RPQOMLNLNHMFFEE38CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤j¤¤¤G¸ô301~330¸¹,12.01,¦í,,,1060316,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870811,176.41,4,2,2,¦³,¦³,6800000,38547,©Y¹D¥­­±,27.92,0,,RPVOMLTKNHMFFEE76CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¤g®w¤G¸ô1~30¸¹,26.35,¦í,,,1060404,¤g¦a1«Øª«1¨®¦ì1,¤Q¤K¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040216,155.1,3,2,2,¦³,¦³,11800000,76080,©Y¹D¥­­±,0.0,0,¥»¶R½æ§t¸ËæC,RPTQMLNLNHMFFEE88CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤g®w¤G¸ô1~30¸¹,19.98,¦í,,,1060326,¤g¦a1«Øª«1¨®¦ì0,¤Q¤»¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040216,105.5,3,1,2,¦³,¦³,7500000,71090,,0.0,0,¥»¶R½æ§t¸ËæC,RPUQMLNLNHMFFEE98CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤g®w¤G¸ô1~30¸¹,19.98,¦í,,,1060326,¤g¦a1«Øª«1¨®¦ì0,¤Q¤»¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1040216,105.34,3,1,2,¦³,¦³,7400000,70249,,0.0,0,¥»¶R½æ¬°µn°O¨â¤H¦U«ù¤À¤G¤À¤§¤@¥»¶R½æ§t¸ËæC,RPVQMLNLNHMFFEE09CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¤j¾Ç«n¸ô1201~1230¸¹,11.92,°Ó,,,1060312,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1051130,140.19,3,2,2,¦³,¦³,8500000,60632,©Y¹D¾÷±ñ,0.0,0,¥»¶R½æ§t¸ËæC,RPWQMLNLNHMFFEE56CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï©úµØ¤@¸ô151~180¸¹,6.53,°Ó,,,1060325,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020808,86.06,2,2,1,¦³,¦³,5000000,58099,,0.0,0,,RPPQMLOLNHMFFEE58CA
¾ôÀY°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¾ôÀY°Ï«Ø¾ð¸ô«Ø°ê«Ñ1~30¸¹,106.02,¦í,,,1060417,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060117,223.73,5,2,4,¦³,µL,12700000,56765,,0.0,0,,RPTNMLNLNHMFFFE68CA
¾ôÀY°Ï,¤g¦a,¾ô«n¬q781~810¦a¸¹,609.78,¦í,,,1051230,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15400000,25255,,0.0,0,1.¦a¤W¦³¥¼«O¦s«Øª«¡A¥»«Øª«¤£¦b¶R½æ½d³ò¤º¡C2.¥»®×¥þ³¡»ùª÷¬°1980¸U¡A¦]¥Ñ¦@¦³¤H¤§¤@Àu¥ý©ÓÁÊ¡A¬G¦@¦³¤H­ì«ù¤À¤ñ¨Ò¬Û¹ïª÷ÃB¬°440¸UµL¶·¤ä¥I¡A¥»®×¥æ©öª÷ÃB¬°1540¸U¡C,RPOOMLSKNHMFFFE68CA
±ê©x°Ï,¤g¦a,­XÐ¤§|¬q601~630¦a¸¹,1777.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060305,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,18220000,10253,,0.0,0,,RPRNMLLLNHMFFFE28CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤¤±[¤G¸ô578«Ñ1~30¸¹,39.69,¦í,,,1060418,¤g¦a1«Øª«3¨®¦ì0,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0850124,124.12,3,2,2,¦³,¦³,3940000,31743,,0.0,0,,RPQNMLOJNHMFFGE38CA
¾ôÀY°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¾ôÀY°Ï«Ø¾ð¸ô«Ø°ê«Ñ1~30¸¹,106.01,¦í,,,1060417,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060117,225.24,5,2,4,¦³,µL,12500000,55496,,0.0,0,,RPROMLNLNHMFFFE58CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥_½åµó151~180¸¹,24.96,¦í,,,1060413,¤g¦a2«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050623,141.54,3,2,2,¦³,¦³,7850000,55461,©Y¹D¥­­±,0.0,0,,RPPPMLPJNHMFFGE58CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥_½åµó181~210¸¹,24.36,¦í,,,1060408,¤g¦a2«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050623,139.74,3,2,2,¦³,¦³,7880000,56390,©Y¹D¥­­±,0.0,0,,RPTPMLPJNHMFFGE98CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥_½åµó181~210¸¹,30.9,¦í,,,1060406,¤g¦a2«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050623,176.16,4,2,2,¦³,¦³,9250000,52509,©Y¹D¥­­±,0.0,0,,RPROMLPJNHMFFGE68CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥_½åµó181~210¸¹,19.61,¦í,,,1060407,¤g¦a2«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050623,103.75999999999999,2,2,1,¦³,¦³,6100000,58790,©Y¹D¥­­±,0.0,0,,RPSOMLPJNHMFFGE78CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥_½åµó181~210¸¹,19.61,¦í,,,1060307,¤g¦a2«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050623,102.71000000000001,2,2,1,¦³,¦³,4980000,48486,©Y¹D¥­­±,0.0,0,,RPUOMLPJNHMFFGE98CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤¤¤s¦è¸ô361~390¸¹,15.7,¦í,,,1060407,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h¡A¤Q¥|¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860228,129.47,3,2,2,¦³,¦³,5950000,45957,,0.0,0,,RPPOMLSJNHMFFGE78CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¥_¤åµó82«Ñ1~30¸¹,16.94,¦í,,,1060409,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830223,88.6,3,2,2,¦³,µL,2680000,30248,,0.0,0,,RPTNMLKKNHMFFGE38CA
¤j¾ð°Ï,¤g¦a,¤p©W¬q361~390¦a¸¹,377.85,,¤@¯ë¹A·~°Ï,¤þºØ«Ø¿v¥Î¦a,1060424,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1714500,4538,,0.0,0,¦@¦³¤g¦a¥æ©ö,RPWNMLKKNHMFFGE68CA
¤j¾ð°Ï,¤g¦a,¤p©W¬q361~390¦a¸¹,377.85,,¤@¯ë¹A·~°Ï,¤þºØ«Ø¿v¥Î¦a,1060425,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1714500,4538,,0.0,0,¦@¦³¤g¦a¥æ©ö,RPXNMLKKNHMFFGE78CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥_½åµó181~210¸¹,24.96,¦í,,,1060111,¤g¦a2«Øª«1¨®¦ì1,¤C¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050623,141.54,3,2,2,¦³,¦³,7880000,55673,©Y¹D¥­­±,0.0,0,,RPQNMLTJNHMFFGE88CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤åÀs¸ô1~30¸¹,27.72,¦í,,,1060413,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040715,239.89000000000001,3,2,2,¦³,¦³,17500000,76065,©Y¹D¥­­±,30.2,1550000,,RPQPMLKKNHMFFGE28CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¨ó©M¸ô31~60¸¹,14.85,¦í,,,1060406,¤g¦a4«Øª«1¨®¦ì0,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830517,96.62,3,1,2,¦³,µL,3000000,31049,,0.0,0,,RPPNMLRLNHMFFGE78CA
¤j¾ð°Ï,¤g¦a,ºû·s¬q31~60¦a¸¹,405.4,¹A,,,1060424,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3188000,7864,,0.0,0,,RPVNMLOLNHMFFGE09CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ïªe¤tµó27«Ñ1~30¸¹,64.0,¦í,,,1060417,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0540416,67.9,3,2,2,¦³,µL,3000000,44183,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLOJNHMFFAE67CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï©úµØ¸ô121~150¸¹,9.3,¦í,,,1060406,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871210,116.89,3,2,2,¦³,¦³,5000000,42775,,0.0,0,,RPXNMLPJNHMFFAE58CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¤å©¾¸ô61~90¸¹,11.71,°Ó,,,1060327,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951018,126.34,3,2,2,¦³,¦³,7370000,58335,©Y¹D¾÷±ñ,0.0,0,,RPWNMLQKNHMFFAE68CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¥|¸ô391~420¸¹,52.17,¦í,,,1060418,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040507,464.40000000000003,4,2,3,¦³,¦³,53800000,121173,©Y¹D¥­­±,60.02,4800000,,RPRNMLOLNHMFFAE08CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï©¾§µ¤@¸ô121~150¸¹,19.7,¦í,,,1060418,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0760127,98.51,3,2,2,¦³,µL,2885539,29292,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLPJNHMFFBE97CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZ¼q¸ô68«Ñ7§Ë1~30¸¹,24.61,°Ó,,,1060412,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0730731,92.3,3,2,2,¦³,µL,2380000,25785,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWNMLOJNHMFFBE48CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,6.99,¦í,,,1060328,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤T¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860421,120.52,3,2,2,¦³,¦³,4300000,35679,,0.0,0,,RPOOMLOJNHMFFBE77CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï¤¤ªFµó181~210¸¹,12.72,°Ó,,,1060418,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,¤T¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,1030901,293.44,0,0,0,µL,µL,19460000,66317,©Y¹D¥­­±,19.72,0,,RPXNMLLKNHMFFBE38CA
­d¶®°Ï,¨®¦ì,°ª¶¯¥«­d¶®°Ï«Ø°ê¤@¸ô151~180¸¹,0.78,°Ó,,,1060327,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,9.88,0,0,0,¦³,¦³,600000,,©Y¹D¾÷±ñ,9.88,600000,,RPPOMLPKNHMFFBE08CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï©M¥­¤G¸ô331~360¸¹,21.12,¦í,,,1060418,¤g¦a2«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040918,156.22000000000003,3,2,2,¦³,¦³,11410000,73038,©Y¹D¥­­±,34.49,0,,RPWNMLRKNHMFFBE88CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤C½å¤G¸ô61~90¸¹,15.3,°Ó,,,1060317,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0720620,182.82999999999998,4,2,3,¦³,¦³,5500000,30083,,0.0,0,,RPOPMLTKNHMFFBE48CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ïº~¥Á¸ô1~30¸¹,11.3,¦í,,,1060227,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041103,118.63,2,2,1,¦³,¦³,4630000,39029,©Y¹D¾÷±ñ,0.0,0,§t¸ËæC,RPVNMLOJNHMFFCE48CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï¤Õ¦vµó241~270¸¹,98.0,¦í,,,1060421,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031225,225.3,5,2,4,¦³,µL,12500000,55482,,0.0,0,,RPVOMLMKNHMFFCE48CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï³Í±Û¥«³õ«Ñ91~120¸¹,44.0,¨ä¥L,,,1060321,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0571004,81.68,3,2,1,¦³,µL,3131800,38342,,0.0,0,¤G¿Ëµ¥¶R½æ,RPOOMLMKNHMFFCE77CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï©ú»ñ¤­µó61~90¸¹,87.22,¦í,,,1060405,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020924,211.31,4,2,4,¦³,µL,14216888,67280,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«-³¡¥÷ªÅ¦a¡C,RPPOMLMKNHMFFCE87CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï¥­©M¸ô296«Ñ31~60¸¹,43.0,¦í,,,1060405,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0580110,69.65,3,2,2,¦³,µL,1700000,24408,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRPMLSKNHMFFCE78CA
«eÂí°Ï,¤g¦a,¤¯·R¬q451~480¦a¸¹,94.0,¦í,,,1060424,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3835200,40800,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPTPMLSKNHMFFCE98CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¥ÁÅv¤G¸ô1~30¸¹,20.1,°Ó,,,1060320,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤T¤Q¤C¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿û³y,0801030,507.88,0,0,0,µL,¦³,18750000,36918,,0.0,0,§t¨®¦ì¤@¦ì,RPUNMLNLNHMFFCE48CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¥ÁÅv¤G¸ô1~30¸¹,25.65,°Ó,,,1060320,¤g¦a2«Øª«1¨®¦ì0,¤Q¤G¼h,¤T¤Q¤C¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿û³y,0801030,651.59,0,0,0,µL,¦³,24050000,36910,,0.0,0,§t¨®¦ì¤@¦ì,RPVNMLNLNHMFFCE58CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï¼sªF¤Tµó140«Ñ1~30¸¹,59.62,¦í,,,1060324,¤g¦a1«Øª«1¨®¦ì1,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0751229,181.3,4,2,3,¦³,µL,8800000,48538,©Y¹D¥­­±,0.0,0,,RPRNMLKMNHMFFCE97CA
